mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_samples,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.27313510576883954,0.014156625741826374,0.0230105717976888,0.0012908602834141544,5,sqrt,0.5,6,100,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 100}",0.6184030870503252,0.48642257144147194,0.5898198804151955,0.5648818463023308,0.056692993595067166,226
0.6289878686269125,0.0250060356883149,0.036608378092447914,0.00822579498343163,5,sqrt,0.5,6,200,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 200}",0.6096587315138369,0.49941397843093926,0.5881038127121108,0.5657255075522957,0.047707915499398505,214
0.08684142430623372,0.015130719874363749,0.013141949971516928,0.0003590353361280302,5,sqrt,0.5,10,25,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 25}",0.6153785270579515,0.4897877176611003,0.5952752077233331,0.566813817480795,0.05508055253984891,201
0.17137964566548666,0.0011471281820779426,0.014015992482503256,0.0021081397724973905,5,sqrt,0.5,10,50,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 50}",0.609213128629575,0.4909858903359998,0.5931319359346476,0.5644436516334075,0.052355726912109234,232
0.3456249237060547,0.02113513448724171,0.022044817606608074,0.0022798708889292013,5,sqrt,0.5,10,100,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 100}",0.6171652686720949,0.47842828261894976,0.5834487361753067,0.5596807624887837,0.059080031903907426,290
0.7886637051900228,0.016739737297315635,0.038441975911458336,0.008650022150002882,5,sqrt,0.5,10,200,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 200}",0.5961938917613323,0.48861328661192305,0.5723121215197817,0.5523730999643457,0.046127143755200384,349
0.14055180549621582,0.0379995549616888,0.011523803075154623,0.004115810985355727,5,sqrt,0.75,2,25,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 25}",0.627323386880477,0.43955498970942186,0.61334075429568,0.5600730436285263,0.08541010671591692,280
0.1526636282602946,0.013271701855769244,0.013452370961507162,0.0018167927225973218,5,sqrt,0.75,2,50,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 50}",0.6066687221832154,0.48783028145839613,0.6234621999369795,0.5726537345261971,0.06036979855593141,119
0.3836688995361328,0.008793951456879147,0.018409331639607746,0.00440272282545768,5,sqrt,0.75,2,100,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 100}",0.6036803447462306,0.4810803931006573,0.5936021408161446,0.5594542928876775,0.055571237611336984,292
0.643717368443807,0.008048038677519851,0.0371708075205485,0.005936698677966492,5,sqrt,0.75,2,200,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 200}",0.6151256885507631,0.4775856336319173,0.6063204306281569,0.5663439176036125,0.06286444608293286,210
0.06448062260945638,0.01659944284151717,0.009035507837931315,0.0046702815916051564,5,sqrt,0.75,4,25,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 25}",0.6267182947917143,0.4339256675757893,0.5987985890154072,0.5531475171276369,0.08506963637938598,345
0.16257508595784506,0.0017186145947277217,0.017076730728149414,0.0010443273912102075,5,sqrt,0.75,4,50,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 50}",0.6327890935933018,0.4876887855388162,0.605607825016155,0.5753619013827577,0.06297955632163307,77
0.3764384587605794,0.00415247304356561,0.01718290646870931,0.0043074429738778645,5,sqrt,0.75,4,100,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 100}",0.6332480585085246,0.475482254893443,0.604355270177926,0.5710285278599645,0.06858336053166239,139
0.6792205969492594,0.018339203252143037,0.03727904955546061,0.0010342648586014263,5,sqrt,0.75,4,200,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 200}",0.6308093716425669,0.49604038247221804,0.6197144643919705,0.5821880728355852,0.06108378212440006,22
0.09212629000345866,0.007107258707683661,0.010707934697469076,0.0015711327578153596,5,sqrt,0.75,6,25,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 25}",0.6205582261100386,0.49742509797314516,0.6019584070316115,0.5733139103715984,0.05419607736649878,109
0.1697399616241455,0.006819887222784595,0.01391927401224772,0.0007922493649010557,5,sqrt,0.75,6,50,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 50}",0.6260785053463137,0.47659100984178504,0.5765853871973379,0.5597516341284788,0.062178020016946015,288
0.3096223672231038,0.028558678544545416,0.0247805913289388,0.004403857045722478,5,sqrt,0.75,6,100,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 100}",0.6298739636681498,0.5161086945238967,0.6089291840138757,0.5849706140686408,0.04943779877267747,14
0.6966269016265869,0.025291190566730255,0.04070274035135905,0.0032288189759149327,5,sqrt,0.75,6,200,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 200}",0.612421610499468,0.49394348079162465,0.5973344508328198,0.5678998473746375,0.05265652042765749,179
0.09880590438842773,0.001288922959606157,0.010969956715901693,0.0009776446082350007,5,sqrt,0.75,10,25,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 25}",0.6103384626606998,0.4778149341351371,0.5489894774123634,0.5457142914027334,0.054152048503971144,412
0.17308497428894043,0.01236956161763968,0.015915473302205402,0.0028133969134903204,5,sqrt,0.75,10,50,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 50}",0.5842748103123769,0.47805209731948217,0.5783411020899285,0.5468893365739292,0.048735519931208116,397
0.34495266278584796,0.019230180491321816,0.018140474955240887,0.0025805214787208474,5,sqrt,0.75,10,100,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 100}",0.6007452701839073,0.4821257856087089,0.5712557312537612,0.5513755956821258,0.05042526068669278,360
0.6663092772165934,0.02879472720555614,0.032872517903645836,0.003347116059233442,5,sqrt,0.75,10,200,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 200}",0.6173037366160952,0.5006889030902193,0.5862651185112677,0.5680859194058607,0.04931272526540831,174
0.0991516908009847,0.007059372949652118,0.00985391934712728,0.0021428121098262245,5,sqrt,,2,25,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 25}",0.6026750415968607,0.49879270723836766,0.6045196193359247,0.568662456057051,0.04941111188621638,168
0.16674065589904785,0.010822201855687105,0.0162509282430013,0.0028657145731454483,5,sqrt,,2,50,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 50}",0.6194646329243401,0.45834388556066197,0.5712135688693718,0.5496740291181247,0.06751759097834782,378
0.29549280802408856,0.020582469340495537,0.01997534434000651,0.0037272051446386846,5,sqrt,,2,100,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 100}",0.6179899134756526,0.5091274039447112,0.5916205557986782,0.5729126244063474,0.046369900568354994,114
0.6297569274902344,0.051516206055048565,0.03278883298238119,0.002828042061958329,5,sqrt,,2,200,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 200}",0.6370725131733082,0.4910901180007523,0.6104063082361938,0.5795229798034182,0.06347204059738473,39
0.0889879862467448,0.007992323545119548,0.010326464970906576,0.0020791814192173863,5,sqrt,,4,25,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 25}",0.6091372672023396,0.4931974598530293,0.5982603032636594,0.5668650101063428,0.05227974787221904,198
0.1733241081237793,0.003488513063010948,0.014630873998006185,0.0014111224824584884,5,sqrt,,4,50,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 50}",0.6169549121623047,0.4539729774951954,0.5934154472600031,0.5547811123058344,0.07192698443547525,326
0.3117357095082601,0.017659173868621165,0.02304728825887044,0.0048622092490882615,5,sqrt,,4,100,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 100}",0.6307571100649978,0.4841525543317776,0.6119377203928935,0.5756157949298896,0.06512902907530928,74
0.616204023361206,0.002594605593223352,0.04447563489278158,0.0047856516788289845,5,sqrt,,4,200,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 200}",0.6137529161758217,0.4894295488935372,0.6141992496512767,0.5724605715735452,0.05871208194150407,120
0.10744007428487141,0.012228584550006104,0.010671138763427734,0.00019083626356475084,5,sqrt,,6,25,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 25}",0.6367028271233481,0.4731747098654988,0.5748700825223803,0.5615825398370757,0.06741800143598924,266
0.15315993626912436,0.023581543300961676,0.012475887934366861,0.000991272360505766,5,sqrt,,6,50,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 50}",0.6322276454536246,0.47183869234178943,0.6219091473787162,0.57532516172471,0.07329713436707287,79
0.3177332083384196,0.007735115715272256,0.021545569101969402,0.0019508127515882512,5,sqrt,,6,100,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 100}",0.6391068260778094,0.4770799941589946,0.6028393185707082,0.5730087129358374,0.06942896772874829,112
0.6436459223429362,0.026068073050213383,0.037347634633382164,0.004186764143866707,5,sqrt,,6,200,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 200}",0.6208421558535022,0.489645259086707,0.6020459143291362,0.5708444430897819,0.05792699592840675,142
0.08221522967020671,0.009324137499495387,0.00977309544881185,0.001296365199684163,5,sqrt,,10,25,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 25}",0.6275073505294306,0.467413337741179,0.6007667822363694,0.5652291568356597,0.07002245043318653,224
0.16811537742614746,0.0076820577812060555,0.012552897135416666,0.004822962914411003,5,sqrt,,10,50,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 50}",0.6203444597306578,0.5122902368693971,0.60855186586532,0.5803955208217916,0.04839775197393238,36
0.3363041877746582,0.01015518778366806,0.01625514030456543,0.0016434748081860624,5,sqrt,,10,100,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 100}",0.6179048222470028,0.4899741473963526,0.5860765252081122,0.5646518316171558,0.054380312084034425,229
0.5638320446014404,0.014811100841748042,0.026441574096679688,0.005916170457991209,5,sqrt,,10,200,"{'max_depth': 5, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 200}",0.6281422307354156,0.49400487617428546,0.6043645066028852,0.5755038711708621,0.05844033812541756,75
0.06340726216634114,0.003299041591587581,0.008655707041422525,0.0014993572592355072,5,log2,0.25,2,25,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 25}",0.6016150860905595,0.4770548229325028,0.5726797632532474,0.5504498907587699,0.05322555910363385,366
0.1296227773030599,0.01657163324240432,0.01093896230061849,0.0023681425201534344,5,log2,0.25,2,50,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 50}",0.5689198942559883,0.4959756105906544,0.5429344831728377,0.5359433293398267,0.030186910008586962,552
0.2984648545583089,0.02002244069884526,0.02415005366007487,0.0038803772674117177,5,log2,0.25,2,100,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 100}",0.572051099795275,0.48373166565447756,0.5492003395579617,0.5349943683359047,0.0374293808436554,561
0.5210366249084473,0.008273334667700003,0.03319843610127767,0.006583104149654876,5,log2,0.25,2,200,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 200}",0.588145756296513,0.49357785203914084,0.5523954564922732,0.5447063549426424,0.03898815068614462,431
0.0711512565612793,0.012881590440994465,0.008914709091186523,0.0023436272575251714,5,log2,0.25,4,25,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 25}",0.5671704679751081,0.4977069186425107,0.46263759692951323,0.5091716611823774,0.04343854297270885,744
0.13526789347330728,0.026836430519727852,0.015991767247517902,0.00566639614302754,5,log2,0.25,4,50,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 50}",0.5736788980264734,0.4914215761067645,0.5659488126402463,0.5436830955911615,0.03708897742037014,443
0.2929536501566569,0.037328551103600706,0.02618233362833659,0.005162171370130445,5,log2,0.25,4,100,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 100}",0.5576147611710918,0.4788104418842366,0.5462352010437517,0.5275534680330267,0.03477820721638923,648
0.5223743915557861,0.01630435152309243,0.03688168525695801,0.0052407372481403005,5,log2,0.25,4,200,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 200}",0.5718165856621427,0.4958671003659536,0.5633653120492663,0.5436829993591209,0.033986528250798675,444
0.07152191797892253,0.01366965078935517,0.008004188537597656,0.0011601117979068958,5,log2,0.25,6,25,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 25}",0.5706902652115468,0.5004613321258478,0.4807097914883256,0.5172871296085734,0.038613054861113966,720
0.12627236048380533,0.02333923833156777,0.013563712437947592,0.0046933035163921775,5,log2,0.25,6,50,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 50}",0.5691333302790961,0.48812374911432765,0.5208829116509834,0.526046663681469,0.03327297513395377,658
0.2394078572591146,0.013223447847763298,0.014733076095581055,0.000735530423005465,5,log2,0.25,6,100,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 100}",0.5492252276574086,0.5009683487538362,0.5256936258700136,0.5252957340937527,0.019702797242654373,663
0.4729626973470052,0.01999994029317886,0.03836679458618164,0.0029549678397439217,5,log2,0.25,6,200,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 200}",0.5802355609951757,0.4977504485362003,0.5392589387859617,0.5390816494391125,0.03367463949796477,503
0.06110843022664388,0.010193020402316386,0.009818156560262045,0.0037381108423276367,5,log2,0.25,10,25,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 25}",0.5456309458907969,0.46469855333127996,0.509581392010571,0.506636963744216,0.03310604461135679,750
0.13642446200052896,0.013310347643116893,0.012536446253458658,0.004791575702272537,5,log2,0.25,10,50,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 50}",0.5380944368335844,0.4999144476840598,0.510474223707964,0.5161610360752027,0.016097262066152494,727
0.31452544530232746,0.016123327213997386,0.01994800567626953,0.0030358376905521194,5,log2,0.25,10,100,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 100}",0.5202618210271719,0.47257045355646077,0.5185271881144167,0.5037864875660164,0.022084426221507403,754
0.5013067722320557,0.030053885666498144,0.028166532516479492,0.009227936415425448,5,log2,0.25,10,200,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 200}",0.5397984142187722,0.4849023786852399,0.5214229533106425,0.5153745820715515,0.022815649239197013,729
0.06935818990071614,0.00892727287117751,0.00741275151570638,0.001320916395252987,5,log2,0.5,2,25,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 25}",0.5430847342603988,0.4414501223944918,0.5737649313782645,0.5194332626777184,0.05654700846860554,712
0.14214468002319336,0.01483311103761064,0.011691013971964518,0.006029190802166345,5,log2,0.5,2,50,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 50}",0.6124514708448031,0.5165084081450139,0.5634512736021606,0.5641370508639926,0.039171592920495824,238
0.25851964950561523,0.008013863408943658,0.020597219467163086,0.004175938218060106,5,log2,0.5,2,100,"{'max_depth': 5, 'max_features': 'log2', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 100}",0.6048431764252264,0.4968280574760602,0.5872353532060621,0.5629688623691163,0.0473178149224674,247
